"v1";"v2";"asso";"diss";"adja"
"585";"Euphausiidae";"Gelidiaceae";0.0547222155686763;0.687487376040944;0.312512623959056
"586";"Euphausiidae";"Harpacticidae";0.200079133583556;0.632424250964669;0.367575749035331
"587";"Euphausiidae";"Merulinidae";0.035826696865476;0.694324601009688;0.305675398990312
"588";"Euphausiidae";"Ostreobiaceae";0.127444894204883;0.660513098202873;0.339486901797127
"589";"Euphausiidae";"Prasiolaceae";0.313295669028874;0.585962597343519;0.414037402656481
"590";"Euphausiidae";"Rhodogorgonaceae";0.0757099339324374;0.679812498438931;0.320187501561069
"591";"Euplotidae";"Histionidae";0.0368610366297167;0.693952074487238;0.306047925512762
"592";"Euplotidae";"Palmariaceae";0.0131370129837882;0.702446790517336;0.297553209482664
"593";"Euplotidae";"Prasiolaceae";0.086661954265949;0.675772907763418;0.324227092236582
"594";"Eustigmataceae";"Oocystaceae";0.16421832297045;0.646444768340478;0.353555231659522
"595";"Eustigmataceae";"Polynoidae";0.0370871584744324;0.693870608083945;0.306129391916055
"596";"Eustigmataceae";"Syngnathidae";-0.0550502567617958;0.72630925120151;0.27369074879849
"597";"Eustigmataceae";"Trebouxiaceae";0.0119667559894665;0.702863160227698;0.297136839772302
"598";"Eustigmataceae";"Zygnemataceae";0.000763381906095872;0.70683683339718;0.29316316660282
"599";"Fonticulaceae";"Mallomonadaceae";0.0788077390428959;0.678672329241846;0.321327670758154
"600";"Fonticulaceae";"Octopodidae";0.0504836341497384;0.689026982726461;0.310973017273539
"601";"Fonticulaceae";"Triparmaceae";0.385396430452918;0.554348071858774;0.445651928141226
"602";"Fragilariaceae";"Kryptoperidiniaceae";0.0540172762785742;0.687743674533407;0.312256325466593
"603";"Fragilariaceae";"Mamiellaceae";0.0405082293196948;0.692636907289925;0.307363092710075
"604";"Fragilariaceae";"Naviculaceae";0.145819513503153;0.653521417589679;0.346478582410321
"605";"Fucaceae";"Laminariaceae";0.06006427443823;0.685542021163462;0.314457978836538
"606";"Fucaceae";"Leptocylindraceae";0.107795075030982;0.667909022610497;0.332090977389503
"607";"Fucaceae";"Pinguiochrysidaceae";0.0484269022063324;0.689772824121706;0.310227175878294
"608";"Fucaceae";"Pteriidae";0.00814690414762723;0.704220525067387;0.295779474932613
"609";"Fucaceae";"Rotaliidae";0.129090013075429;0.65989013741856;0.34010986258144
"610";"Gadidae";"Lateolabracidae";-0.217595317420909;0.780254867790297;0.219745132209703
"611";"Gadidae";"Lysianassidae";0.0953107476002389;0.67256570400213;0.32743429599787
"612";"Gadidae";"Microstomatidae";0.0082321833577598;0.704190250089505;0.295809749910495
"613";"Gadidae";"Mustelidae";-0.0177351224786395;0.713349536510202;0.286650463489798
"614";"Gadidae";"Polynoidae";0.0268348861904549;0.697554698145438;0.302445301854562
"615";"Gadidae";"Pyuridae";0.0694167412366682;0.682122884370306;0.317877115629694
"616";"Gadidae";"Salmonidae";-0.0204443672611914;0.714298385571881;0.285701614428119
"617";"Gadidae";"Strongylocentrotidae";0.0973975742281414;0.671789559970925;0.328210440029075
"618";"Gadidae";"Suessiaceae";0.00355040601765111;0.705850406949783;0.294149593050217
"619";"Gasterosteidae";"Hildenbrandiaceae";-0.0494545951278099;0.724380630306958;0.275619369693042
"620";"Gasterosteidae";"Lateolabracidae";0.0709959132078009;0.681543867550798;0.318456132449202
"621";"Gasterosteidae";"Leptocylindraceae";-0.0153508005336801;0.712513438657012;0.287486561342988
"622";"Gasterosteidae";"Oxytrichidae";-0.0182860169988579;0.713542576514835;0.286457423485165
"623";"Gasterosteidae";"Roseiflexaceae";0.0781193612651128;0.678925857047324;0.321074142952676
"624";"Gecarcinidae";"Hymenomonadaceae";0.224107681047284;0.622853240720764;0.377146759279236
"625";"Gecarcinidae";"Parastacidae";0.111430201774085;0.666546996927417;0.333453003072583
"626";"Gecarcinidae";"Polyphysaceae";0.282294700602063;0.599043111719823;0.400956888280177
"627";"Gecarcinidae";"Prasinococcaceae";0.0247351428142523;0.698306829834045;0.301693170165955
"628";"Gelidiaceae";"Halymeniaceae";0.149694038310555;0.652037560915568;0.347962439084432
"629";"Gelidiaceae";"Hypneaceae";0.0978226794221215;0.671631342545104;0.328368657454896
"630";"Gelidiaceae";"Protoperidiniaceae";0.114963380226872;0.665220497193648;0.334779502806352
"631";"Geminigeraceae";"Hypneaceae";0.0589885861314227;0.685934185570517;0.314065814429483
"632";"Geminigeraceae";"Sphaerozoidae";0.0617391478878713;0.68493096444537;0.31506903555463
"633";"Geminigeraceae";"Suessiaceae";-0.00442485430457956;0.708669476661927;0.291330523338073
"634";"Gigartinaceae";"Mesotaeniaceae";0.0743577815958499;0.680309568653914;0.319690431346086
"635";"Gigartinaceae";"Nephroselmidaceae";0.158866427363581;0.648511207550193;0.351488792449807
"636";"Gigartinaceae";"Oedogoniaceae";0.0731939932377053;0.680737102985541;0.319262897014459
"637";"Gigartinaceae";"Phocidae";0.0420906380250594;0.692065517843123;0.307934482156877
"638";"Gigartinaceae";"Physeteridae";0.0298430949464805;0.696475737213264;0.303524262786736
"639";"Gigartinaceae";"Scenedesmaceae";0.307257298021701;0.588533219953767;0.411466780046233
"640";"Globorotaliidae";"Pinguiochrysidaceae";0.0757933241156341;0.679781831135683;0.320218168864317
"641";"Globorotaliidae";"Pycnococcaceae";0.0113394392251545;0.703086253874603;0.296913746125397
"642";"Globorotaliidae";"Toxariaceae";0.0371599494665117;0.693844381159597;0.306155618840403
"643";"Gloeobacteraceae";"Leptolyngbyaceae";0.197030639480376;0.633628187709332;0.366371812290668
"644";"Gloeobacteraceae";"Pleuronectidae";0.148459496068611;0.652510729387414;0.347489270612586
"645";"Gloeobacteraceae";"Roseiflexaceae";0.0118342483499045;0.702910290026436;0.297089709973564
"646";"Gloeomargaritaceae";"Leptolyngbyaceae";0.0463877062293361;0.69051151104477;0.30948848895523
"647";"Gloeomargaritaceae";"Merismopediaceae";0.0405094247069059;0.692636475827361;0.307363524172639
"648";"Gloeomargaritaceae";"Phocoenidae";0.0436044973601659;0.691518438886424;0.308481561113576
"649";"Gloeomargaritaceae";"Prasiolaceae";0.00198454207916365;0.706404791150526;0.293595208849474
"650";"Gloeomargaritaceae";"Prochloraceae";0.00264473096354959;0.706171108526981;0.293828891473019
"651";"Gloeomargaritaceae";"Pseudanabaenaceae";0.180695175472244;0.640040945771345;0.359959054228655
"652";"Gloeomargaritaceae";"Syngnathidae";0.0200828378033114;0.699970414445028;0.300029585554972
"653";"Gobiidae";"Halimedaceae";0.0570459843188632;0.686641833739081;0.313358166260919
"654";"Gobiidae";"Parameciidae";0.00281076565921665;0.706112326170838;0.293887673829162
"655";"Gobiidae";"Prochloraceae";0.00143357372051492;0.706599754556809;0.293400245443191
"656";"Gomontiellaceae";"Hymenomonadaceae";0.0285144973211506;0.696952474232946;0.303047525767054
"657";"Gomontiellaceae";"Lottiidae";0.171263091299762;0.643714575219576;0.356285424780424
"658";"Gomontiellaceae";"Priapulidae";0.181695338790627;0.639650162670726;0.360349837329274
"659";"Gomontiellaceae";"Rivulariaceae";0.0155319849086978;0.70159390500891;0.29840609499109
"660";"Gomphonemataceae";"Naviculaceae";0.00311258416040752;0.706005458845607;0.293994541154393
"661";"Gomphonemataceae";"Oxystominidae";0.0334753899066389;0.69517070209171;0.30482929790829
"662";"Gomphonemataceae";"Phaeocystaceae";0.100923743340875;0.670476046052029;0.329523953947971
"663";"Gonyaulacaceae";"Osmeridae";0.0966688242699936;0.672060702515036;0.327939297484964
"664";"Gonyaulacaceae";"Pfiesteriaceae";0.00986638840598753;0.703609839184335;0.296390160815665
"665";"Gonyaulacaceae";"Ulmaridae";0.136383511422575;0.657121179303112;0.342878820696888
"666";"Gracilariaceae";"Ostreidae";0.0364346437334184;0.69410566784409;0.30589433215591
"667";"Gracilariaceae";"Rhodomelaceae";0.0633515006272697;0.68434220218131;0.31565779781869
"668";"Gromiidae";"Liparidae";0.0184167334757459;0.700565224131292;0.299434775868708
"669";"Gromiidae";"Pinguiochrysidaceae";0.206432165667365;0.629907864029588;0.370092135970412
"670";"Gromiidae";"Pyuridae";0.0219243270760987;0.699312402622712;0.300687597377288
"671";"Gromiidae";"Saccosporidae";0.0866216188731087;0.675787829546704;0.324212170453296
"672";"Gromiidae";"Scytonemataceae";-0.0135431020827416;0.71187888790255;0.28812111209745
"673";"Gromiidae";"Zosteraceae";0.160461059383892;0.647896187909802;0.352103812090198
"674";"Gymnodiniaceae";"Kryptoperidiniaceae";0.0879688020765501;0.67528927058093;0.32471072941907
"675";"Gymnodiniaceae";"Syndiniaceae";0.118596078976201;0.6638538698478;0.3361461301522
"676";"Haematococcaceae";"Hydridae";0.049374453122165;0.689429309965074;0.310570690034926
"677";"Haematococcaceae";"Limulidae";0.00354434607196927;0.705852553274418;0.294147446725582
"678";"Haematococcaceae";"Nephtheidae";-0.0151385822191327;0.712438973603751;0.287561026396249
"679";"Haematococcaceae";"Noelaerhabdaceae";0.00583232223588062;0.705041728468649;0.294958271531351
"680";"Haematococcaceae";"Oxystominidae";-0.0187929248739514;0.71372015695017;0.28627984304983
"681";"Haematococcaceae";"Pleuronectidae";0.0206030598804843;0.699784588326835;0.300215411673165
"682";"Halimedaceae";"Hymenomonadaceae";0.0630117998295107;0.68446628849436;0.31553371150564
"683";"Halimedaceae";"Rivulariaceae";0.0210703155520187;0.699617640017739;0.300382359982261
"684";"Halimedaceae";"Scytonemataceae";0.00351453936362259;0.705863110183688;0.294136889816312
"685";"Haliotidae";"Hapalidiaceae";0.00729010690658863;0.70452462451408;0.29547537548592
"686";"Haliotidae";"Monodontidae";0.00688515488246003;0.7046683067648;0.2953316932352
"687";"Halymeniaceae";"Heterocapsaceae";0.0158497653001013;0.701480660709865;0.298519339290135
"688";"Halymeniaceae";"Hypneaceae";0.105710652065396;0.668688772125944;0.331311227874056
"689";"Halymeniaceae";"Oltmannsiellopsidaceae";0.0543035596203618;0.687639600510194;0.312360399489806
"690";"Halymeniaceae";"Perkinsidae";0.140200586100791;0.655667375236563;0.344332624763437
"691";"Hapalidiaceae";"Pavlovaceae";0.0885667776579548;0.675067856715918;0.324932143284082
"692";"Hapalidiaceae";"Pfiesteriaceae";0.0403710932811174;0.692686403330859;0.307313596669141
"693";"Hapalidiaceae";"Phacaceae";0.000415060971930364;0.706960019742301;0.293039980257699
"694";"Hapalidiaceae";"Phyllophoraceae";0.00932456708964152;0.703802327685252;0.296197672314748
"695";"Hapalidiaceae";"Pleurastraceae";0.0407843280615671;0.692537245185569;0.307462754814431
"696";"Hapalidiaceae";"Rhodymeniaceae";0.076911580474144;0.679370451052243;0.320629548947757
"697";"Hapalosiphonaceae";"Nostocaceae";0.168013436561365;0.644975411716848;0.355024588283152
"698";"Hapalosiphonaceae";"Oxytrichidae";-0.0367957513691732;0.719998524779452;0.280001475220548
"699";"Hapalosiphonaceae";"Prorocentraceae";-0.0313997538362077;0.718122466518145;0.281877533481855
"700";"Hapalosiphonaceae";"Salmonidae";0.0336753484741545;0.695098788491911;0.304901211508089
"701";"Hapalosiphonaceae";"Salpingoecidae";0.0324132949101249;0.695552551964938;0.304447448035062
"702";"Hapalosiphonaceae";"Ulnariaceae";-0.0925777590152562;0.739113576865984;0.260886423134016
"703";"Heliobacteriaceae";"Priapulidae";0.104393742527748;0.669180938712488;0.330819061287512
"704";"Heliobacteriaceae";"Scytonemataceae";0.00861032933677494;0.704055988776186;0.295944011223814
"705";"Hemiaulaceae";"Laminariaceae";0.0680347524174361;0.682629199339789;0.317370800660211
"706";"Hemiaulaceae";"Rhizosoleniaceae";0.178298612506844;0.640976359740808;0.359023640259192
"707";"Hemidiscaceae";"Laminariaceae";0.0404249540918292;0.692666963954602;0.307333036045398
"708";"Hemidiscaceae";"Nephtheidae";0.0128419265550198;0.70255180358639;0.29744819641361
"709";"Hemidiscaceae";"Plagiogrammaceae";0.00302525461128952;0.706036381990585;0.293963618009415
"710";"Hemidiscaceae";"Staurosiraceae";0.0102838195229531;0.703461505868319;0.296538494131681
"711";"Hemiselmidaceae";"Koliellaceae";0.077510770445294;0.679149920693033;0.320850079306967
"712";"Hemiselmidaceae";"Perkinsidae";0.0105962083037457;0.703350478671997;0.296649521328003
"713";"Hemiselmidaceae";"Phyllophoraceae";0.103999092543379;0.669328360170335;0.330671639829665
"714";"Hemiselmidaceae";"Portunidae";0.263610170509713;0.606790667977964;0.393209332022036
"715";"Hemiselmidaceae";"Spyridiaceae";0.0201953676794707;0.69993022235096;0.30006977764904
"716";"Heterocapsaceae";"Mamiellaceae";0.170124059397986;0.644156790153614;0.355843209846386
"717";"Heterocapsaceae";"Monodopsidaceae";0.00332656098424022;0.705929684535138;0.294070315464862
"718";"Heterocapsaceae";"Syndiniaceae";0.00988023895971091;0.703604917919243;0.296395082080757
"719";"Heterocapsaceae";"Thraustochytriaceae";0.00347963816841335;0.705875471252397;0.294124528747603
"720";"Hexamitidae";"Oltmannsiellopsidaceae";0.0495520075250044;0.689364922401407;0.310635077598593
"721";"Hexamitidae";"Sargassaceae";0.0204149244284506;0.699851797015464;0.300148202984536
"722";"Hexamitidae";"Scenedesmaceae";0.136063486032402;0.657242920832016;0.342757079167984
"723";"Hildenbrandiaceae";"Microstomatidae";0.0429685960338504;0.691748293805684;0.308251706194316
"724";"Hildenbrandiaceae";"Parastacidae";0.0606322199933208;0.685334874352196;0.314665125647804
"725";"Hildenbrandiaceae";"Pavlovaceae";0.00196930959586888;0.706410181977911;0.293589818022089
"726";"Hildenbrandiaceae";"Rhodogorgonaceae";0.146464567056568;0.653274610306964;0.346725389693036
"727";"Hildenbrandiaceae";"Suessiaceae";0.0603204881688018;0.685448580066805;0.314551419933195
"728";"Hyalellidae";"Nostocaceae";0.232060564269417;0.619652901119079;0.380347098880921
"729";"Hyalellidae";"Oscillatoriaceae";0.0576164690821867;0.686434094038828;0.313565905961172
"730";"Hyalellidae";"Ostreidae";0.0414949669172621;0.692280663128307;0.307719336871693
"731";"Hydridae";"Jakobidae";0.124424321225525;0.661655378114043;0.338344621885957
"732";"Hydridae";"Liagoraceae";0.01873024727655;0.700453336319933;0.299546663680067
"733";"Hydridae";"Limulidae";0.170049161070148;0.644185857858527;0.355814142141473
"734";"Hydridae";"Paulinellidae";0.0134726561420566;0.702327325346929;0.297672674653071
"735";"Hydrodictyaceae";"Hyellaceae";0.0531681773278204;0.688052259160661;0.311947740839339
"736";"Hydrodictyaceae";"Liparidae";0.0440195519093256;0.691368370729626;0.308631629270374
"737";"Hydrodictyaceae";"Oxytrichidae";0.023001760419263;0.69892712051427;0.30107287948573
"738";"Hyellaceae";"Provannidae";0.435117663268504;0.531451943608966;0.468548056391034
"739";"Hyellaceae";"Wrangeliaceae";0.0189458294205138;0.700376388301136;0.299623611698864
"740";"Hymenomonadaceae";"Lottiidae";0.0121341799681921;0.702803607002628;0.297196392997372
"741";"Hymenomonadaceae";"Polyphysaceae";0.044117338936874;0.691333009866854;0.308666990133146
"742";"Hymenomonadaceae";"Rivulariaceae";0.00343642785427434;0.705890774888625;0.294109225111375
"743";"Hypneaceae";"Protoperidiniaceae";0.00687606294482565;0.704671532366384;0.295328467633616
"744";"Hypneaceae";"Rhodymeniaceae";0.0335615937789476;0.695139700427566;0.304860299572434
"745";"Hypneaceae";"Toxariaceae";0.00714725751242384;0.704575312684023;0.295424687315977
"746";"Hypotrichomonadidae";"Jakobidae";0.236591116108179;0.617822338497007;0.382177661502993
"747";"Hypotrichomonadidae";"Kallymeniaceae";0.0275732445890352;0.697290024097206;0.302709975902794
"748";"Hypotrichomonadidae";"Mesotaeniaceae";0.00622004189461212;0.704904233958553;0.295095766041447
"749";"Hypotrichomonadidae";"Phacaceae";0.00901283802357108;0.703913049309511;0.296086950690489
"750";"Hypotrichomonadidae";"Porphyridiaceae";0.123091401115339;0.66215881738623;0.33784118261377
"751";"Hypotrichomonadidae";"Protoperidiniaceae";0.00834691288912182;0.704149517897612;0.295850482102388
"752";"Hypotrichomonadidae";"Provannidae";0.0381250193955155;0.693496568342081;0.306503431657919
"753";"Hypotrichomonadidae";"Pyuridae";0.0153619448845975;0.701654493007564;0.298345506992436
"754";"Hypotrichomonadidae";"Rhincodontidae";0.126180314730258;0.660991560184297;0.339008439815703
"755";"Hypotrichomonadidae";"Sebastidae";0.0760475997769609;0.679688311001094;0.320311688998906
"756";"Hypotrichomonadidae";"Zoarcidae";0.334103035745694;0.577016882012262;0.422983117987738
"757";"Jakobidae";"Limulidae";0.0153207746584572;0.701669161835385;0.298330838164615
"758";"Jakobidae";"Pyuridae";0.0803847180924551;0.678091174513997;0.321908825486003
"759";"Kallymeniaceae";"Mesotaeniaceae";0.0798451188672218;0.67829008585294;0.32170991414706
"760";"Kallymeniaceae";"Monodontidae";0.086747122939232;0.675741399153836;0.324258600846164
"761";"Kallymeniaceae";"Oltmannsiellopsidaceae";0.108521821687501;0.667636944121766;0.332363055878234
"762";"Kallymeniaceae";"Pavlovaceae";0.000553950124970337;0.706910903111216;0.293089096888784
"763";"Kallymeniaceae";"Phacaceae";0.129507117616939;0.65973209804551;0.34026790195449
"764";"Kallymeniaceae";"Roseiflexaceae";0.00530215181426807;0.705229695980583;0.294770304019417
"765";"Kareniaceae";"Metridinidae";0.119659115692533;0.663453421239;0.336546578761
"766";"Klebsormidiaceae";"Liagoraceae";0.123232153055598;0.662105673946539;0.337894326053461
"767";"Klebsormidiaceae";"Pseudanabaenaceae";0.110957927348708;0.666724108102929;0.333275891897071
"768";"Koliellaceae";"Pinguiochrysidaceae";0.286632150815127;0.597230210716468;0.402769789283532
"769";"Kryptoperidiniaceae";"Plagiogrammaceae";0.109346339933262;0.667328127710326;0.332671872289674
"770";"Kryptoperidiniaceae";"Thalassiosiraceae";0.0649064473971472;0.683773921922609;0.316226078077391
"771";"Lateolabracidae";"Monodontidae";0.0260924905721087;0.697820718174766;0.302179281825234
"772";"Lateolabracidae";"Mustelidae";0.0479842697908995;0.689933232352631;0.310066767647369
"773";"Lateolabracidae";"Sparidae";0.000211845187785303;0.707031878634979;0.292968121365021
"774";"Lateolabracidae";"Syngnathidae";0.0562408550248473;0.686934911390866;0.313065088609134
"775";"Leptocylindraceae";"Pleurastraceae";0.0348942922913084;0.694660243467514;0.305339756532486
"776";"Leptocylindraceae";"Ulnariaceae";0.048315777269703;0.689813098864575;0.310186901135425
"777";"Leptolyngbyaceae";"Pocilloporidae";0.124713187325698;0.66154622388549;0.33845377611451
"778";"Leptolyngbyaceae";"Pseudanabaenaceae";0.190714698357231;0.636115281078347;0.363884718921653
"779";"Leptolyngbyaceae";"Roseiflexaceae";0.110611475386697;0.666854003741937;0.333145996258063
"780";"Liagoraceae";"Pseudanabaenaceae";0.113695012829873;0.665696998329618;0.334303001670382
"781";"Licmophoraceae";"Mesotaeniaceae";-0.00486696273664081;0.708825423759843;0.291174576240157
"782";"Licmophoraceae";"Oxystominidae";0.00338367765460615;0.705909456780894;0.294090543219106
"783";"Licmophoraceae";"Paulinellidae";-0.0459075068568454;0.723155414436221;0.276844585563779
"784";"Licmophoraceae";"Sphaerozoidae";0.00420149368197589;0.705619765283692;0.294380234716308
"785";"Licmophoraceae";"Triparmaceae";0.000423780677142632;0.706956936214243;0.293043063785757
"786";"Licmophoraceae";"Ulnariaceae";0.082809598644191;0.677196574620623;0.322803425379377
"787";"Licmophoraceae";"Vahlkampfiidae";0.113567258283198;0.665744974339575;0.334255025660425
"788";"Limulidae";"Merismopediaceae";0.0868866969561536;0.675689759817272;0.324310240182728
"789";"Limulidae";"Merulinidae";0.0185068128313534;0.700533078151434;0.299466921848566
"790";"Limulidae";"Oscillatoriaceae";0.0191567298728762;0.700301103143185;0.299698896856815
"791";"Limulidae";"Ostreobiaceae";0.0874238457937707;0.675490989653537;0.324509010346463
"792";"Limulidae";"Porphyridiaceae";0.0411387949415691;0.69240927386136;0.30759072613864
"793";"Limulidae";"Tetrahymenidae";0.078641176225461;0.678733682593747;0.321266317406253
"794";"Lingulidae";"Portunidae";0.0185835573337735;0.700505689722156;0.299494310277844
"795";"Lingulidae";"Prasinococcaceae";0.0553357514779541;0.687264231763172;0.312735768236828
"796";"Liparidae";"Phyllophoraceae";0.0415028837199609;0.692277804165365;0.307722195834635
"797";"Lithodesmiaceae";"Rhizosoleniaceae";0.109122648490925;0.667411923593321;0.332588076406679
"798";"Lithodesmiaceae";"Triceratiaceae";0.0531785905702528;0.688048475555955;0.311951524444045
"799";"Loliginidae";"Phyllophoraceae";0.0167416687675556;0.701162724063553;0.298837275936447
"800";"Loliginidae";"Pleurastraceae";0.220008517048364;0.624496390282456;0.375503609717544
"801";"Loliginidae";"Saccosporidae";0.0170564932476713;0.701050464215069;0.298949535784931
"802";"Loliginidae";"Wrangeliaceae";0.0789370065607578;0.678624709776782;0.321375290223218
"803";"Lottiidae";"Petromyzontidae";-0.00871856119390238;0.710182568496968;0.289817431503032
"804";"Lottiidae";"Rivulariaceae";0.0938856071023753;0.673095235794172;0.326904764205828
"805";"Lysianassidae";"Microstomatidae";0.00893383358156907;0.70394110777054;0.29605889222946
"806";"Lysianassidae";"Oreosomatidae";0.664018171371622;0.409866947086721;0.590133052913279
"807";"Lysianassidae";"Phyllophoraceae";0.0292476083453709;0.696689454367808;0.303310545632192
"808";"Lysianassidae";"Saccosporidae";0.00903555527349278;0.703904981061545;0.296095018938455
"809";"Lysianassidae";"Spyridiaceae";0.217617965729667;0.625452649794664;0.374547350205336
"810";"Mallomonadaceae";"Sticholonchidae";0.0314167260412668;0.695910653014715;0.304089346985285
"811";"Merismopediaceae";"Oscillatoriaceae";0.0101179516994078;0.7035204504137;0.2964795495863
"812";"Merismopediaceae";"Parameciidae";0.0388634551936059;0.693230316996593;0.306769683003407
"813";"Merismopediaceae";"Pseudanabaenaceae";0.12143732248326;0.662783025399995;0.337216974600005
"814";"Merismopediaceae";"Syngnathidae";0.063950247174678;0.684123436532225;0.315876563467775
"815";"Merulinidae";"Pocilloporidae";0.209668301200894;0.628622183349866;0.371377816650134
"816";"Merulinidae";"Prasiolaceae";0.00366094528353769;0.705811254768746;0.294188745231254
"817";"Mesotaeniaceae";"Oedogoniaceae";0.0503031336311374;0.689092470706531;0.310907529293469
"818";"Mesotaeniaceae";"Oikopleuridae";0.269890867687385;0.604197456264347;0.395802543735653
"819";"Mesotaeniaceae";"Oxystominidae";-0.0158099235688774;0.712674513213738;0.287325486786262
"820";"Metopidae";"Mustelidae";-0.0275783130488254;0.716790873633595;0.283209126366405
"821";"Metopidae";"Palmariaceae";0.10080536493966;0.670520184282449;0.329479815717551
"822";"Metridinidae";"Noelaerhabdaceae";0.0228729073967699;0.698973208572128;0.301026791427872
"823";"Metridinidae";"Pelagiidae";0.0476574956529338;0.690051630078165;0.309948369921835
"824";"Metridinidae";"Portunidae";0.0204640629327132;0.699834243613188;0.300165756386812
"825";"Metridinidae";"Pycnococcaceae";0.0347117619883004;0.694725930857522;0.305274069142478
"826";"Microcoleaceae";"Niphatidae";0.115949907260864;0.664849641926329;0.335150358073671
"827";"Microcoleaceae";"Salpingoecidae";0.271605633416179;0.603487517097007;0.396512482902993
"828";"Microcoleaceae";"Selenastraceae";0.13416467784565;0.657964787110355;0.342035212889645
"829";"Microstomatidae";"Polynoidae";0.071197826201401;0.681469798963461;0.318530201036539
"830";"Microstomatidae";"Pyuridae";0.00600040110373712;0.704982127041623;0.295017872958377
"831";"Microstomatidae";"Saccosporidae";0.0341497797839212;0.694928133052648;0.305071866947352
"832";"Microstomatidae";"Thraustochytriaceae";0.0322300977626511;0.695618394752953;0.304381605247047
"833";"Monodopsidaceae";"Mustelidae";-0.0478530640758387;0.723827694992337;0.276172305007663
"834";"Monodopsidaceae";"Nostocaceae";-0.00840690630966812;0.710072850596919;0.289927149403081
"835";"Monodopsidaceae";"Pleurastraceae";0.0185290139182781;0.700525155180641;0.299474844819359
"836";"Monodopsidaceae";"Rotaliidae";0.03188729564024;0.695741584339962;0.304258415660038
"837";"Mustelidae";"Otariidae";0.113578586412451;0.665740720396292;0.334259279603708
"838";"Mustelidae";"Synechococcaceae";0.0403496712615415;0.692694134787663;0.307305865212337
"839";"Myctophidae";"Phyllophoraceae";0.116652352315245;0.664585452626205;0.335414547373795
"840";"Myctophidae";"Spyridiaceae";0.083358757396912;0.676993811863553;0.323006188136447
"841";"Myxinidae";"Porphyridiaceae";0.13911919908618;0.656079568693394;0.343920431306606
"842";"Naviculaceae";"Oxystominidae";0.0372418525540304;0.693814869920633;0.306185130079367
"843";"Naviculaceae";"Plagiogrammaceae";0.00117460600889216;0.706691373228479;0.293308626771521
"844";"Naviculaceae";"Staurosiraceae";0.032963784771133;0.695354663185941;0.304645336814059
"845";"Naviculaceae";"Stephanodiscaceae";0.230390702494137;0.620326243804767;0.379673756195233
"846";"Nephroselmidaceae";"Oedogoniaceae";0.0268064353009013;0.697564894722742;0.302435105277258
"847";"Nephroselmidaceae";"Scenedesmaceae";0.0110122817369406;0.703202573325446;0.296797426674554
"848";"Nephtheidae";"Palmariaceae";0.0375303091635207;0.693710923525239;0.306289076474761
"849";"Nephtheidae";"Sphaerozoidae";0.00333959138026155;0.705925069897556;0.294074930102444
"850";"Nephtheidae";"Toxariaceae";0.018914952552832;0.700387409740912;0.299612590259088
"851";"Niphatidae";"Nostocaceae";0.0611807622876891;0.685134745036446;0.314865254963554
"852";"Niphatidae";"Rajidae";0.0902702207323131;0.674436720259094;0.325563279740906
"853";"Noelaerhabdaceae";"Pyramimonadaceae";0.155628666231648;0.649758160305953;0.350241839694047
"854";"Noelaerhabdaceae";"Synechococcaceae";0.507332777577783;0.496320069321309;0.503679930678691
"855";"Nostocaceae";"Oxytrichidae";-0.0399350167662944;0.721087725858059;0.278912274141941
"856";"Nostocaceae";"Rhodomelaceae";0.000689124816440762;0.706863096781675;0.293136903218325
"857";"Nostocaceae";"Rotaliidae";-0.0502273884124989;0.724647289518321;0.275352710481679
"858";"Nostocaceae";"Salpingoecidae";0.0198935247829014;0.700038025830418;0.299961974169582
"859";"Nostocaceae";"Thaumatomastigidae";-0.0353540117906986;0.71949774558045;0.28050225441955
"860";"Octopodidae";"Petromyzontidae";0.257863730201962;0.609153621756465;0.390846378243535
"861";"Odobenidae";"Petromyzontidae";0.0387495987745089;0.6932713758787;0.3067286241213
"862";"Odobenidae";"Portunidae";0.0224979048729182;0.699107321920992;0.300892678079008
"863";"Oedogoniaceae";"Picocystaceae";0.510740477855769;0.494600607634195;0.505399392365805
"864";"Oedogoniaceae";"Scenedesmaceae";0.0550688502254162;0.687361313202374;0.312638686797626
"865";"Oikopleuridae";"Prasinococcaceae";0.0215082941620616;0.699461116087927;0.300538883912073
"866";"Oikopleuridae";"Scenedesmaceae";0.0235485164840658;0.698731523375014;0.301268476624986
"867";"Oltmannsiellopsidaceae";"Pleuronectidae";0.0550034754769662;0.687385090223462;0.312614909776538
"868";"Oltmannsiellopsidaceae";"Scenedesmaceae";0.0312804615909069;0.695959603141265;0.304040396858735
"869";"Oltmannsiellopsidaceae";"Vahlkampfiidae";-0.0217768678983458;0.714764600374958;0.285235399625042
"870";"Oreosomatidae";"Phyllophoraceae";1.2249813112486e-06;0.707106348090119;0.292893651909881
"871";"Oscillatoriaceae";"Ostreidae";0.0121259791109984;0.702806524190336;0.297193475809664
"872";"Oscillatoriaceae";"Ostreobiaceae";0.199618842147068;0.632606179962278;0.367393820037722
"873";"Oscillatoriaceae";"Pectinidae";0.0465939513848867;0.690436835856515;0.309563164143485
"874";"Oscillatoriaceae";"Pseudanabaenaceae";0.127564951102445;0.660467655868762;0.339532344131238
"875";"Osmeridae";"Sargassaceae";0.0205143193563375;0.699816290409012;0.300183709590988
"876";"Osmeridae";"Ulmaridae";0.393119841907571;0.550853954371042;0.449146045628958
